"code","name","geo_id","province_id"
"9007","ระโนด","ภาคใต้","สงขลา"
"9008","กระแสสินธุ์","ภาคใต้","สงขลา"
"9009","รัตภูมิ","ภาคใต้","สงขลา"
"9010","สะเดา","ภาคใต้","สงขลา"
"9011","หาดใหญ่","ภาคใต้","สงขลา"
"9012","นาหม่อม","ภาคใต้","สงขลา"
"9013","ควนเนียง","ภาคใต้","สงขลา"
"9014","บางกล่ำ","ภาคใต้","สงขลา"
"9015","สิงหนคร","ภาคใต้","สงขลา"
"9016","คลองหอยโข่ง","ภาคใต้","สงขลา"
"9077","ท้องถิ่นเทศบาลตำบลสำนักขาม","ภาคใต้","สงขลา"
"9096","เทศบาลตำบลบ้านพรุ*","ภาคใต้","สงขลา"
"9101","เมืองสตูล","ภาคใต้","สตูล"
"9102","ควนโดน","ภาคใต้","สตูล"
"9103","ควนกาหลง","ภาคใต้","สตูล"
"9104","ท่าแพ","ภาคใต้","สตูล"
"9105","ละงู","ภาคใต้","สตูล"
"9106","ทุ่งหว้า","ภาคใต้","สตูล"
"9107","มะนัง","ภาคใต้","สตูล"
"9201","เมืองตรัง","ภาคใต้","ตรัง"
"9202","กันตัง","ภาคใต้","ตรัง"
"9203","ย่านตาขาว","ภาคใต้","ตรัง"
"9204","ปะเหลียน","ภาคใต้","ตรัง"
"9205","สิเกา","ภาคใต้","ตรัง"
"9206","ห้วยยอด","ภาคใต้","ตรัง"
"9207","วังวิเศษ","ภาคใต้","ตรัง"
"9208","นาโยง","ภาคใต้","ตรัง"
"9209","รัษฎา","ภาคใต้","ตรัง"
"9210","หาดสำราญ","ภาคใต้","ตรัง"
"9251","อำเภอเมืองตรัง(สาขาคลองเต็ง)**","ภาคใต้","ตรัง"
"9301","เมืองพัทลุง","ภาคใต้","พัทลุง"
"9302","กงหรา","ภาคใต้","พัทลุง"
"9303","เขาชัยสน","ภาคใต้","พัทลุง"
"9304","ตะโหมด","ภาคใต้","พัทลุง"
"9305","ควนขนุน","ภาคใต้","พัทลุง"
"9306","ปากพะยูน","ภาคใต้","พัทลุง"
"9307","ศรีบรรพต","ภาคใต้","พัทลุง"
"9308","ป่าบอน","ภาคใต้","พัทลุง"
"9309","บางแก้ว","ภาคใต้","พัทลุง"
"9310","ป่าพะยอม","ภาคใต้","พัทลุง"
"9311","ศรีนครินทร์","ภาคใต้","พัทลุง"
"9401","เมืองปัตตานี","ภาคใต้","ปัตตานี"
"9402","โคกโพธิ์","ภาคใต้","ปัตตานี"
"9403","หนองจิก","ภาคใต้","ปัตตานี"
"9404","ปะนาเระ","ภาคใต้","ปัตตานี"
"9405","มายอ","ภาคใต้","ปัตตานี"
"9406","ทุ่งยางแดง","ภาคใต้","ปัตตานี"
"9407","สายบุรี","ภาคใต้","ปัตตานี"
"9408","ไม้แก่น","ภาคใต้","ปัตตานี"
"9409","ยะหริ่ง","ภาคใต้","ปัตตานี"
"9410","ยะรัง","ภาคใต้","ปัตตานี"
"9411","กะพ้อ","ภาคใต้","ปัตตานี"
"9412","แม่ลาน","ภาคใต้","ปัตตานี"
"9501","เมืองยะลา","ภาคใต้","ยะลา"
"9502","เบตง","ภาคใต้","ยะลา"
"9503","บันนังสตา","ภาคใต้","ยะลา"
"9504","ธารโต","ภาคใต้","ยะลา"
"9505","ยะหา","ภาคใต้","ยะลา"
"9506","รามัน","ภาคใต้","ยะลา"
"9507","กาบัง","ภาคใต้","ยะลา"
"9508","กรงปินัง","ภาคใต้","ยะลา"
"9601","เมืองนราธิวาส","ภาคใต้","นราธิวาส"
"9602","ตากใบ","ภาคใต้","นราธิวาส"
"9603","บาเจาะ","ภาคใต้","นราธิวาส"
"9604","ยี่งอ","ภาคใต้","นราธิวาส"
"9605","ระแงะ","ภาคใต้","นราธิวาส"
"9606","รือเสาะ","ภาคใต้","นราธิวาส"
"9607","ศรีสาคร","ภาคใต้","นราธิวาส"
"9608","แว้ง","ภาคใต้","นราธิวาส"
"9609","สุคิริน","ภาคใต้","นราธิวาส"
"9610","สุไหงโก-ลก","ภาคใต้","นราธิวาส"
"9611","สุไหงปาดี","ภาคใต้","นราธิวาส"
"9612","จะแนะ","ภาคใต้","นราธิวาส"
"9613","เจาะไอร้อง","ภาคใต้","นราธิวาส"
"9681","*อ.บางนรา จ.นราธิวาส","ภาคใต้","นราธิวาส"
"3807","ปากคาด","ภาคตะวันออกเฉียงเหนือ","บึงกาฬ"
"3806","บึงโขงหลง","ภาคตะวันออกเฉียงเหนือ","บึงกาฬ"
"3805","ศรีวิไล","ภาคตะวันออกเฉียงเหนือ","บึงกาฬ"
"3804","พรเจริญ","ภาคตะวันออกเฉียงเหนือ","บึงกาฬ"
"3803","โซ่พิสัย","ภาคตะวันออกเฉียงเหนือ","บึงกาฬ"
"3802","เซกา","ภาคตะวันออกเฉียงเหนือ","บึงกาฬ"
"3801","เมืองบึงกาฬ","ภาคตะวันออกเฉียงเหนือ","บึงกาฬ"
"3808","บุ่งคล้า","ภาคตะวันออกเฉียงเหนือ","บึงกาฬ"
